symbol,cik,acceptanceTime,periodOfReport,companyName,formType,filingDate,employeeCount,source,company,ticker
AAPL,0000320193,2006-12-29 06:05:58,2006-09-30,Apple Inc.,10-K,2006-12-29,17787,https://www.sec.gov/Archives/edgar/data/320193/000110465906084288/0001104659-06-084288-index.htm,apple,AAPL
AAPL,0000320193,2005-11-30 21:22:48,2005-09-24,Apple Inc.,10-K,2005-12-01,14800,https://www.sec.gov/Archives/edgar/data/320193/000110465905058421/0001104659-05-058421-index.htm,apple,AAPL
AAPL,0000320193,2004-12-02 18:05:49,2004-09-25,Apple Inc.,10-K,2004-12-03,11695,https://www.sec.gov/Archives/edgar/data/320193/000104746904035975/0001047469-04-035975-index.htm,apple,AAPL
AAPL,0000320193,2003-12-19 17:25:45,2003-09-27,Apple Inc.,10-K,2003-12-19,10912,https://www.sec.gov/Archives/edgar/data/320193/000104746903041604/0001047469-03-041604-index.htm,apple,AAPL
AAPL,0000320193,2002-12-19 17:20:21,2002-09-28,Apple Inc.,10-K,2002-12-19,10211,https://www.sec.gov/Archives/edgar/data/320193/000104746902007674/0001047469-02-007674-index.htm,apple,AAPL
AAPL,0000320193,2001-12-21 00:00:00,2001-09-29,Apple Inc.,10-K405,2001-12-21,9603,https://www.sec.gov/Archives/edgar/data/320193/000091205701544436/0000912057-01-544436-index.htm,apple,AAPL
AAPL,0000320193,2000-12-14 00:00:00,2000-09-30,Apple Inc.,10-K,2000-12-14,8568,https://www.sec.gov/Archives/edgar/data/320193/000091205700053623/0000912057-00-053623-index.htm,apple,AAPL
SOFI,0001818874,2025-02-24 16:09:10,2024-12-31,"SoFi Technologies, Inc.",10-K,2025-02-24,5000,https://www.sec.gov/Archives/edgar/data/1818874/000181887425000016/0001818874-25-000016-index.htm,sofi,SOFI
SOFI,0001818874,2024-02-27 17:14:38,2023-12-31,"SoFi Technologies, Inc.",10-K,2024-02-27,4400,https://www.sec.gov/Archives/edgar/data/1818874/000181887424000026/0001818874-24-000026-index.htm,sofi,SOFI
SOFI,0001818874,2023-03-01 17:06:13,2022-12-31,"SoFi Technologies, Inc.",10-K,2023-03-01,4200,https://www.sec.gov/Archives/edgar/data/1818874/000181887423000018/0001818874-23-000018-index.htm,sofi,SOFI
SOFI,0001818874,2022-03-01 17:03:20,2021-12-31,"SoFi Technologies, Inc.",10-K,2022-03-01,2500,https://www.sec.gov/Archives/edgar/data/1818874/000181887422000031/0001818874-22-000031-index.htm,sofi,SOFI
SOFI,0001818874,2021-03-17 09:20:06,2020-12-31,"SoFi Technologies, Inc.",10-K,2021-03-17,4,https://www.sec.gov/Archives/edgar/data/1818874/000110465921037483/0001104659-21-037483-index.htm,sofi,SOFI
COIN,0001679788,2025-02-13 16:16:43,2024-12-31,"Coinbase Global, Inc.",10-K,2025-02-13,3772,https://www.sec.gov/Archives/edgar/data/1679788/000167978825000022/0001679788-25-000022-index.htm,coinbase,COIN
COIN,0001679788,2024-02-15 16:34:25,2023-12-31,"Coinbase Global, Inc.",10-K,2024-02-15,3416,https://www.sec.gov/Archives/edgar/data/1679788/000167978824000022/0001679788-24-000022-index.htm,coinbase,COIN
COIN,0001679788,2023-02-21 16:37:42,2022-12-31,"Coinbase Global, Inc.",10-K,2023-02-21,4510,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000031/0001679788-23-000031-index.htm,coinbase,COIN
COIN,0001679788,2022-02-24 20:57:05,2021-12-31,"Coinbase Global, Inc.",10-K,2022-02-25,3730,https://www.sec.gov/Archives/edgar/data/1679788/000167978822000031/0001679788-22-000031-index.htm,coinbase,COIN
CSCO,0000858877,2025-09-03 16:52:59,2025-07-26,"Cisco Systems, Inc.",10-K,2025-09-03,86200,https://www.sec.gov/Archives/edgar/data/858877/000085887725000111/0000858877-25-000111-index.htm,cisco,CSCO
CSCO,0000858877,2024-09-05 16:41:20,2024-07-27,"Cisco Systems, Inc.",10-K,2024-09-05,90400,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/0000858877-24-000017-index.htm,cisco,CSCO
CSCO,0000858877,2023-09-07 16:30:09,2023-07-29,"Cisco Systems, Inc.",10-K,2023-09-07,84900,https://www.sec.gov/Archives/edgar/data/858877/000085887723000023/0000858877-23-000023-index.htm,cisco,CSCO
CSCO,0000858877,2022-09-08 16:47:54,2022-07-30,"Cisco Systems, Inc.",10-K,2022-09-08,83300,https://www.sec.gov/Archives/edgar/data/858877/000085887722000013/0000858877-22-000013-index.htm,cisco,CSCO
CSCO,0000858877,2021-09-09 16:39:49,2021-07-31,"Cisco Systems, Inc.",10-K,2021-09-09,79500,https://www.sec.gov/Archives/edgar/data/858877/000085887721000013/0000858877-21-000013-index.htm,cisco,CSCO
CSCO,0000858877,2020-09-03 17:05:55,2020-07-25,"Cisco Systems, Inc.",10-K,2020-09-03,77500,https://www.sec.gov/Archives/edgar/data/858877/000085887720000010/0000858877-20-000010-index.htm,cisco,CSCO
CSCO,0000858877,2019-09-05 17:17:18,2019-07-27,"Cisco Systems, Inc.",10-K,2019-09-05,75900,https://www.sec.gov/Archives/edgar/data/858877/000085887719000012/0000858877-19-000012-index.htm,cisco,CSCO
CSCO,0000858877,2018-09-06 17:14:48,2018-07-28,"Cisco Systems, Inc.",10-K,2018-09-06,74200,https://www.sec.gov/Archives/edgar/data/858877/000085887718000011/0000858877-18-000011-index.htm,cisco,CSCO
CSCO,0000858877,2017-09-07 17:18:41,2017-07-29,"Cisco Systems, Inc.",10-K,2017-09-07,72900,https://www.sec.gov/Archives/edgar/data/858877/000085887717000016/0000858877-17-000016-index.htm,cisco,CSCO
CSCO,0000858877,2016-09-08 17:12:13,2016-07-30,"Cisco Systems, Inc.",10-K,2016-09-08,73700,https://www.sec.gov/Archives/edgar/data/858877/000085887716000117/0000858877-16-000117-index.htm,cisco,CSCO
CSCO,0000858877,2015-09-08 17:04:32,2015-07-25,"Cisco Systems, Inc.",10-K,2015-09-08,70000,https://www.sec.gov/Archives/edgar/data/858877/000085887715000070/0000858877-15-000070-index.htm,cisco,CSCO
CSCO,0000858877,2014-09-09 17:17:40,2014-07-26,"Cisco Systems, Inc.",10-K,2014-09-09,74042,https://www.sec.gov/Archives/edgar/data/858877/000085887714000029/0000858877-14-000029-index.htm,cisco,CSCO
CSCO,0000858877,2013-09-10 17:10:54,2013-07-27,"Cisco Systems, Inc.",10-K,2013-09-10,75049,https://www.sec.gov/Archives/edgar/data/858877/000085887713000049/0000858877-13-000049-index.htm,cisco,CSCO
CSCO,0000858877,2012-09-12 06:06:40,2012-07-28,"Cisco Systems, Inc.",10-K,2012-09-12,66639,https://www.sec.gov/Archives/edgar/data/858877/000119312512388590/0001193125-12-388590-index.htm,cisco,CSCO
CSCO,0000858877,2011-09-14 06:34:32,2011-07-30,"Cisco Systems, Inc.",10-K,2011-09-14,71825,https://www.sec.gov/Archives/edgar/data/858877/000119312511247394/0001193125-11-247394-index.htm,cisco,CSCO
CSCO,0000858877,2010-09-21 07:01:32,2010-07-31,"Cisco Systems, Inc.",10-K,2010-09-21,70700,https://www.sec.gov/Archives/edgar/data/858877/000119312510213400/0001193125-10-213400-index.htm,cisco,CSCO
CSCO,0000858877,2009-09-11 07:40:41,2009-07-25,"Cisco Systems, Inc.",10-K,2009-09-11,65550,https://www.sec.gov/Archives/edgar/data/858877/000119312509190326/0001193125-09-190326-index.htm,cisco,CSCO
CSCO,0000858877,2008-09-15 06:17:03,2008-07-26,"Cisco Systems, Inc.",10-K,2008-09-15,66129,https://www.sec.gov/Archives/edgar/data/858877/000119312508195608/0001193125-08-195608-index.htm,cisco,CSCO
CSCO,0000858877,2007-09-18 06:32:44,2007-07-28,"Cisco Systems, Inc.",10-K,2007-09-18,61535,https://www.sec.gov/Archives/edgar/data/858877/000119312507202552/0001193125-07-202552-index.htm,cisco,CSCO
CSCO,0000858877,2006-09-18 08:32:55,2006-07-29,"Cisco Systems, Inc.",10-K,2006-09-18,49926,https://www.sec.gov/Archives/edgar/data/858877/000119312506192133/0001193125-06-192133-index.htm,cisco,CSCO
CSCO,0000858877,2005-09-19 06:27:54,2005-07-30,"Cisco Systems, Inc.",10-K,2005-09-19,38413,https://www.sec.gov/Archives/edgar/data/858877/000119312505187168/0001193125-05-187168-index.htm,cisco,CSCO
CSCO,0000858877,2004-09-20 07:29:05,2004-07-31,"Cisco Systems, Inc.",10-K,2004-09-20,34000,https://www.sec.gov/Archives/edgar/data/858877/000119312504158427/0001193125-04-158427-index.htm,cisco,CSCO
CSCO,0000858877,2003-09-09 21:44:56,2003-07-26,"Cisco Systems, Inc.",10-K,2003-09-10,34000,https://www.sec.gov/Archives/edgar/data/858877/000119312503047374/0001193125-03-047374-index.htm,cisco,CSCO
CSCO,0000858877,2002-09-17 20:59:37,2002-07-27,"Cisco Systems, Inc.",10-K,2002-09-18,36000,https://www.sec.gov/Archives/edgar/data/858877/000089161802004345/0000891618-02-004345-index.htm,cisco,CSCO
CSCO,0000858877,2001-09-24 00:00:00,2001-07-28,"Cisco Systems, Inc.",10-K,2001-09-24,1,https://www.sec.gov/Archives/edgar/data/858877/000109581101505065/0001095811-01-505065-index.htm,cisco,CSCO
CSCO,0000858877,2000-09-29 00:00:00,2000-07-29,"Cisco Systems, Inc.",10-K,2000-09-29,34000,https://www.sec.gov/Archives/edgar/data/858877/000109581100003692/0001095811-00-003692-index.htm,cisco,CSCO
CSCO,0000858877,1999-09-28 00:00:00,1999-07-31,"Cisco Systems, Inc.",10-K405,1999-09-28,21000,https://www.sec.gov/Archives/edgar/data/858877/000089161899004365/0000891618-99-004365-index.html,cisco,CSCO
CSCO,0000858877,1998-09-25 00:00:00,1998-07-25,"Cisco Systems, Inc.",10-K,1998-09-25,5000,https://www.sec.gov/Archives/edgar/data/858877/000089161898004310/0000891618-98-004310-index.html,cisco,CSCO
CSCO,0000858877,1997-10-22 00:00:00,1997-07-26,"Cisco Systems, Inc.",10-K,1997-10-22,3500,https://www.sec.gov/Archives/edgar/data/858877/000089161897004205/0000891618-97-004205-index.html,cisco,CSCO
CSCO,0000858877,1996-10-25 00:00:00,1996-07-28,"Cisco Systems, Inc.",10-K,1996-10-25,1400,https://www.sec.gov/Archives/edgar/data/858877/000095014996001640/0000950149-96-001640-index.html,cisco,CSCO
CSCO,0000858877,1995-10-26 00:00:00,1995-10-26,"Cisco Systems, Inc.",10-K,1995-10-26,621,https://www.sec.gov/Archives/edgar/data/858877/000095014995000673/0000950149-95-000673-index.html,cisco,CSCO
PINS,0001506293,2025-02-06 16:17:22,2024-12-31,"Pinterest, Inc.",10-K,2025-02-06,4666,https://www.sec.gov/Archives/edgar/data/1506293/000150629325000022/0001506293-25-000022-index.htm,pinterest,PINS
PINS,0001506293,2024-02-08 16:16:02,2023-12-31,"Pinterest, Inc.",10-K,2024-02-08,4014,https://www.sec.gov/Archives/edgar/data/1506293/000150629324000018/0001506293-24-000018-index.htm,pinterest,PINS
PINS,0001506293,2023-02-06 16:27:35,2022-12-31,"Pinterest, Inc.",10-K,2023-02-06,3987,https://www.sec.gov/Archives/edgar/data/1506293/000150629323000023/0001506293-23-000023-index.htm,pinterest,PINS
PINS,0001506293,2022-02-03 17:07:30,2021-12-31,"Pinterest, Inc.",10-K,2022-02-03,3225,https://www.sec.gov/Archives/edgar/data/1506293/000150629322000016/0001506293-22-000016-index.htm,pinterest,PINS
PINS,0001506293,2021-02-04 17:57:32,2020-12-31,"Pinterest, Inc.",10-K,2021-02-05,2545,https://www.sec.gov/Archives/edgar/data/1506293/000150629321000025/0001506293-21-000025-index.htm,pinterest,PINS
PINS,0001506293,2020-02-06 18:41:19,2019-12-31,"Pinterest, Inc.",10-K,2020-02-07,2217,https://www.sec.gov/Archives/edgar/data/1506293/000150629320000013/0001506293-20-000013-index.htm,pinterest,PINS
ZM,0001585521,2025-02-28 16:02:08,2025-01-31,"Zoom Communications, Inc.",10-K,2025-02-28,7412,https://www.sec.gov/Archives/edgar/data/1585521/000158552125000042/0001585521-25-000042-index.htm,zoom,ZM
ZM,0001585521,2024-03-01 18:30:11,2024-01-31,"Zoom Communications, Inc.",10-K,2024-03-04,7420,https://www.sec.gov/Archives/edgar/data/1585521/000158552124000030/0001585521-24-000030-index.htm,zoom,ZM
ZM,0001585521,2023-03-03 11:07:37,2023-01-31,"Zoom Communications, Inc.",10-K,2023-03-03,8484,https://www.sec.gov/Archives/edgar/data/1585521/000158552123000035/0001585521-23-000035-index.htm,zoom,ZM
ZM,0001585521,2022-03-07 16:02:53,2022-01-31,"Zoom Communications, Inc.",10-K,2022-03-07,6787,https://www.sec.gov/Archives/edgar/data/1585521/000158552122000037/0001585521-22-000037-index.htm,zoom,ZM
ZM,0001585521,2021-03-18 16:03:41,2021-01-31,"Zoom Communications, Inc.",10-K,2021-03-18,4422,https://www.sec.gov/Archives/edgar/data/1585521/000158552121000048/0001585521-21-000048-index.htm,zoom,ZM
ZM,0001585521,2020-03-20 16:37:28,2020-01-31,"Zoom Communications, Inc.",10-K,2020-03-20,2532,https://www.sec.gov/Archives/edgar/data/1585521/000158552120000095/0001585521-20-000095-index.htm,zoom,ZM
SIRI,0000908937,2025-01-30 09:20:18,2024-12-31,Sirius XM Holdings Inc.,10-K,2025-01-30,5515,https://www.sec.gov/Archives/edgar/data/908937/000090893725000005/0000908937-25-000005-index.htm,siriusxm,SIRI
SIRI,0000908937,2024-02-01 09:35:52,2023-12-31,Sirius XM Holdings Inc.,10-K,2024-02-01,5680,https://www.sec.gov/Archives/edgar/data/908937/000090893724000008/0000908937-24-000008-index.htm,siriusxm,SIRI
SIRI,0000908937,2023-02-02 09:58:53,2022-12-31,Sirius XM Holdings Inc.,10-K,2023-02-02,5869,https://www.sec.gov/Archives/edgar/data/908937/000090893723000006/0000908937-23-000006-index.htm,siriusxm,SIRI
SIRI,0000908937,2022-02-01 09:09:40,2021-12-31,Sirius XM Holdings Inc.,10-K,2022-02-01,5590,https://www.sec.gov/Archives/edgar/data/908937/000090893722000007/0000908937-22-000007-index.htm,siriusxm,SIRI
SIRI,0000908937,2021-02-02 08:56:14,2020-12-31,Sirius XM Holdings Inc.,10-K,2021-02-02,5726,https://www.sec.gov/Archives/edgar/data/908937/000090893721000015/0000908937-21-000015-index.htm,siriusxm,SIRI
SIRI,0000908937,2020-02-04 17:08:22,2019-12-31,Sirius XM Holdings Inc.,10-K,2020-02-04,4534,https://www.sec.gov/Archives/edgar/data/908937/000090893720000011/0000908937-20-000011-index.htm,siriusxm,SIRI
SIRI,0000908937,2019-01-30 15:36:19,2018-12-31,Sirius XM Holdings Inc.,10-K,2019-01-30,2699,https://www.sec.gov/Archives/edgar/data/908937/000090893719000008/0000908937-19-000008-index.htm,siriusxm,SIRI
SIRI,0000908937,2018-01-31 11:41:55,2017-12-31,Sirius XM Holdings Inc.,10-K,2018-01-31,2575,https://www.sec.gov/Archives/edgar/data/908937/000090893718000014/0000908937-18-000014-index.htm,siriusxm,SIRI
SIRI,0000908937,2017-02-02 11:57:33,2016-12-31,Sirius XM Holdings Inc.,10-K,2017-02-02,2402,https://www.sec.gov/Archives/edgar/data/908937/000090893717000009/0000908937-17-000009-index.htm,siriusxm,SIRI
SIRI,0000908937,2016-02-02 12:26:47,2015-12-31,Sirius XM Holdings Inc.,10-K,2016-02-02,2323,https://www.sec.gov/Archives/edgar/data/908937/000156459016012174/0001564590-16-012174-index.htm,siriusxm,SIRI
SIRI,0000908937,2015-02-05 12:12:19,2014-12-31,Sirius XM Holdings Inc.,10-K,2015-02-05,2327,https://www.sec.gov/Archives/edgar/data/908937/000090893715000003/0000908937-15-000003-index.htm,siriusxm,SIRI
SIRI,0000908937,2014-02-04 16:41:47,2013-12-31,Sirius XM Holdings Inc.,10-K,2014-02-04,2195,https://www.sec.gov/Archives/edgar/data/908937/000090893714000006/0000908937-14-000006-index.htm,siriusxm,SIRI
SIRI,0000908937,2013-02-06 15:40:30,2012-12-31,Sirius XM Holdings Inc.,10-K,2013-02-06,1596,https://www.sec.gov/Archives/edgar/data/908937/000090893713000004/0000908937-13-000004-index.htm,siriusxm,SIRI
SIRI,0000908937,2012-02-09 15:30:26,2011-12-31,Sirius XM Holdings Inc.,10-K,2012-02-09,1526,https://www.sec.gov/Archives/edgar/data/908937/000119312512049086/0001193125-12-049086-index.htm,siriusxm,SIRI
SIRI,0000908937,2011-02-16 13:41:00,2010-12-31,Sirius XM Holdings Inc.,10-K,2011-02-16,1479,https://www.sec.gov/Archives/edgar/data/908937/000095012311014617/0000950123-11-014617-index.htm,siriusxm,SIRI
SIRI,0000908937,2010-02-25 17:27:31,2009-12-31,Sirius XM Holdings Inc.,10-K,2010-02-25,1514,https://www.sec.gov/Archives/edgar/data/908937/000095012310017181/0000950123-10-017181-index.htm,siriusxm,SIRI
SIRI,0000908937,2009-03-10 17:17:29,2008-12-31,Sirius XM Holdings Inc.,10-K,2009-03-10,1640,https://www.sec.gov/Archives/edgar/data/908937/000119312509049874/0001193125-09-049874-index.htm,siriusxm,SIRI
SIRI,0000908937,2008-02-29 13:59:44,2007-12-31,Sirius XM Holdings Inc.,10-K,2008-02-29,973,https://www.sec.gov/Archives/edgar/data/908937/000095012308002331/0000950123-08-002331-index.htm,siriusxm,SIRI
SIRI,0000908937,2007-03-01 15:30:31,2006-12-31,Sirius XM Holdings Inc.,10-K,2007-03-01,772,https://www.sec.gov/Archives/edgar/data/908937/000093041307001865/0000930413-07-001865-index.htm,siriusxm,SIRI
SIRI,0000908937,2006-03-13 13:52:51,2005-12-31,Sirius XM Holdings Inc.,10-K,2006-03-13,614,https://www.sec.gov/Archives/edgar/data/908937/000095011706001134/0000950117-06-001134-index.htm,siriusxm,SIRI
SIRI,0000908937,2005-03-16 17:31:26,2004-12-31,Sirius XM Holdings Inc.,10-K,2005-03-16,514,https://www.sec.gov/Archives/edgar/data/908937/000095011705000996/0000950117-05-000996-index.htm,siriusxm,SIRI
SIRI,0000908937,2004-03-12 17:17:05,2003-12-31,Sirius XM Holdings Inc.,10-K,2004-03-12,375,https://www.sec.gov/Archives/edgar/data/908937/000095011704000968/0000950117-04-000968-index.htm,siriusxm,SIRI
SIRI,0000908937,2003-03-28 14:36:43,2002-12-31,Sirius XM Holdings Inc.,10-K,2003-03-28,304,https://www.sec.gov/Archives/edgar/data/908937/000095011703001189/0000950117-03-001189-index.htm,siriusxm,SIRI
SIRI,0000908937,2002-03-27 00:00:00,2001-12-31,Sirius XM Holdings Inc.,10-K405,2002-03-27,247,https://www.sec.gov/Archives/edgar/data/908937/000095011702000639/0000950117-02-000639-index.htm,siriusxm,SIRI
SIRI,0000908937,2001-03-30 00:00:00,2000-12-31,Sirius XM Holdings Inc.,10-K405,2001-03-30,180,https://www.sec.gov/Archives/edgar/data/908937/000095011701000648/0000950117-01-000648-index.htm,siriusxm,SIRI
SIRI,0000908937,2000-03-30 00:00:00,1999-12-31,Sirius XM Holdings Inc.,10-K405,2000-03-30,250,https://www.sec.gov/Archives/edgar/data/908937/000095011700000770/0000950117-00-000770-index.html,siriusxm,SIRI
SIRI,0000908937,1999-03-31 00:00:00,1998-12-31,Sirius XM Holdings Inc.,10-K,1999-03-31,150,https://www.sec.gov/Archives/edgar/data/908937/000095011799000673/0000950117-99-000673-index.html,siriusxm,SIRI
SIRI,0000908937,1998-03-19 00:00:00,1997-12-31,Sirius XM Holdings Inc.,10-K405,1998-03-19,14,https://www.sec.gov/Archives/edgar/data/908937/000095011798000563/0000950117-98-000563-index.html,siriusxm,SIRI
SIRI,0000908937,1997-03-31 00:00:00,1996-12-31,Sirius XM Holdings Inc.,10-K405,1997-03-31,3,https://www.sec.gov/Archives/edgar/data/908937/000095013397001175/0000950133-97-001175-index.html,siriusxm,SIRI
LCID,0001811210,2025-02-25 16:12:26,2024-12-31,"Lucid Group, Inc.",10-K,2025-02-25,6800,https://www.sec.gov/Archives/edgar/data/1811210/000162828025007725/0001628280-25-007725-index.htm,lucid motors,LCID
LCID,0001811210,2024-02-27 16:09:22,2023-12-31,"Lucid Group, Inc.",10-K,2024-02-27,6500,https://www.sec.gov/Archives/edgar/data/1811210/000162828024007209/0001628280-24-007209-index.htm,lucid motors,LCID
LCID,0001811210,2023-02-28 16:09:35,2022-12-31,"Lucid Group, Inc.",10-K,2023-02-28,7200,https://www.sec.gov/Archives/edgar/data/1811210/000162828023005540/0001628280-23-005540-index.htm,lucid motors,LCID
LCID,0001811210,2022-02-28 16:27:56,2021-12-31,"Lucid Group, Inc.",10-K,2022-02-28,3900,https://www.sec.gov/Archives/edgar/data/1811210/000162828022004253/0001628280-22-004253-index.htm,lucid motors,LCID
LCID,0001811210,2021-03-15 21:58:13,2020-12-31,"Lucid Group, Inc.",10-K,2021-03-16,2,https://www.sec.gov/Archives/edgar/data/1811210/000110465921036537/0001104659-21-036537-index.htm,lucid motors,LCID
TSLA,0001318605,2025-01-29 20:42:33,2024-12-31,"Tesla, Inc.",10-K,2025-01-30,125665,https://www.sec.gov/Archives/edgar/data/1318605/000162828025003063/0001628280-25-003063-index.htm,tesla,TSLA
TSLA,0001318605,2024-01-26 21:00:20,2023-12-31,"Tesla, Inc.",10-K,2024-01-29,140473,https://www.sec.gov/Archives/edgar/data/1318605/000162828024002390/0001628280-24-002390-index.htm,tesla,TSLA
TSLA,0001318605,2023-01-30 21:29:15,2022-12-31,"Tesla, Inc.",10-K,2023-01-31,127855,https://www.sec.gov/Archives/edgar/data/1318605/000095017023001409/0000950170-23-001409-index.htm,tesla,TSLA
TSLA,0001318605,2022-02-04 20:11:27,2021-12-31,"Tesla, Inc.",10-K,2022-02-07,99290,https://www.sec.gov/Archives/edgar/data/1318605/000095017022000796/0000950170-22-000796-index.htm,tesla,TSLA
TSLA,0001318605,2021-02-08 07:27:23,2020-12-31,"Tesla, Inc.",10-K,2021-02-08,70757,https://www.sec.gov/Archives/edgar/data/1318605/000156459021004599/0001564590-21-004599-index.htm,tesla,TSLA
TSLA,0001318605,2020-02-13 07:12:18,2019-12-31,"Tesla, Inc.",10-K,2020-02-13,48016,https://www.sec.gov/Archives/edgar/data/1318605/000156459020004475/0001564590-20-004475-index.htm,tesla,TSLA
TSLA,0001318605,2019-02-19 06:10:16,2018-12-31,"Tesla, Inc.",10-K,2019-02-19,48817,https://www.sec.gov/Archives/edgar/data/1318605/000156459019003165/0001564590-19-003165-index.htm,tesla,TSLA
TSLA,0001318605,2018-02-23 06:07:43,2017-12-31,"Tesla, Inc.",10-K,2018-02-23,37543,https://www.sec.gov/Archives/edgar/data/1318605/000156459018002956/0001564590-18-002956-index.htm,tesla,TSLA
TSLA,0001318605,2017-03-01 16:54:21,2016-12-31,"Tesla, Inc.",10-K,2017-03-01,17782,https://www.sec.gov/Archives/edgar/data/1318605/000156459017003118/0001564590-17-003118-index.htm,tesla,TSLA
TSLA,0001318605,2016-02-24 16:17:56,2015-12-31,"Tesla, Inc.",10-K,2016-02-24,13058,https://www.sec.gov/Archives/edgar/data/1318605/000156459016013195/0001564590-16-013195-index.htm,tesla,TSLA
TSLA,0001318605,2015-02-26 17:13:26,2014-12-31,"Tesla, Inc.",10-K,2015-02-26,10161,https://www.sec.gov/Archives/edgar/data/1318605/000156459015001031/0001564590-15-001031-index.htm,tesla,TSLA
TSLA,0001318605,2014-02-26 16:02:51,2013-12-31,"Tesla, Inc.",10-K,2014-02-26,5859,https://www.sec.gov/Archives/edgar/data/1318605/000119312514069681/0001193125-14-069681-index.htm,tesla,TSLA
TSLA,0001318605,2013-03-07 17:10:43,2012-12-31,"Tesla, Inc.",10-K,2013-03-07,2964,https://www.sec.gov/Archives/edgar/data/1318605/000119312513096241/0001193125-13-096241-index.htm,tesla,TSLA
TSLA,0001318605,2012-02-27 17:17:24,2011-12-31,"Tesla, Inc.",10-K,2012-02-27,1417,https://www.sec.gov/Archives/edgar/data/1318605/000119312512081990/0001193125-12-081990-index.htm,tesla,TSLA
TSLA,0001318605,2011-03-03 14:47:36,2010-12-31,"Tesla, Inc.",10-K,2011-03-03,212,https://www.sec.gov/Archives/edgar/data/1318605/000119312511054847/0001193125-11-054847-index.htm,tesla,TSLA
SQ,0001512673,2025-02-24 16:17:17,2024-12-31,"Block, Inc.",10-K,2025-02-24,11372,https://www.sec.gov/Archives/edgar/data/1512673/000162828025007376/0001628280-25-007376-index.htm,block,SQ
SQ,0001512673,2024-02-22 16:18:13,2023-12-31,"Block, Inc.",10-K,2024-02-22,12985,https://www.sec.gov/Archives/edgar/data/1512673/000162828024006354/0001628280-24-006354-index.htm,block,SQ
SQ,0001512673,2023-02-23 16:23:08,2022-12-31,"Block, Inc.",10-K,2023-02-23,12428,https://www.sec.gov/Archives/edgar/data/1512673/000162828023004840/0001628280-23-004840-index.htm,block,SQ
SQ,0001512673,2022-02-24 16:19:13,2021-12-31,"Block, Inc.",10-K,2022-02-24,8521,https://www.sec.gov/Archives/edgar/data/1512673/000162828022003825/0001628280-22-003825-index.htm,block,SQ
SQ,0001512673,2021-02-23 16:19:48,2020-12-31,"Block, Inc.",10-K,2021-02-23,5477,https://www.sec.gov/Archives/edgar/data/1512673/000151267321000008/0001512673-21-000008-index.htm,block,SQ
SQ,0001512673,2020-02-26 16:16:57,2019-12-31,"Block, Inc.",10-K,2020-02-26,3835,https://www.sec.gov/Archives/edgar/data/1512673/000162828020002303/0001628280-20-002303-index.htm,block,SQ
SQ,0001512673,2019-02-27 16:45:49,2018-12-31,"Block, Inc.",10-K,2019-02-27,3349,https://www.sec.gov/Archives/edgar/data/1512673/000151267319000003/0001512673-19-000003-index.htm,block,SQ
SQ,0001512673,2018-02-27 16:19:33,2017-12-31,"Block, Inc.",10-K,2018-02-27,2338,https://www.sec.gov/Archives/edgar/data/1512673/000151267318000004/0001512673-18-000004-index.htm,block,SQ
SQ,0001512673,2017-02-24 21:42:05,2016-12-31,"Block, Inc.",10-K,2017-02-27,1853,https://www.sec.gov/Archives/edgar/data/1512673/000162828017001754/0001628280-17-001754-index.htm,block,SQ
SQ,0001512673,2016-03-10 16:50:21,2015-12-31,"Block, Inc.",10-K,2016-03-10,1449,https://www.sec.gov/Archives/edgar/data/1512673/000151267316000002/0001512673-16-000002-index.htm,block,SQ
